Server ID,Sponsor,Server Name,Timestamp,Distance,Ping,Download,Upload
10580,aql,Leeds,2018-04-10T09:42:03.567942,88.48071748118944,34.929,5091450.651211116,6143895.854209448
10580,aql,Leeds,2018-04-10T10:42:02.919951,88.48071748118944,30.987,5565061.329028622,5309727.746993779
4068,Bytemark Hosting,York,2018-04-10T11:42:02.888235,68.53899096027538,32.429,4487116.3761167135,5928645.361460444
4068,Bytemark Hosting,York,2018-04-10T12:42:02.897117,68.53899096027538,35.909,4913172.747870056,5956135.934843433
4068,Bytemark Hosting,York,2018-04-10T13:42:03.725064,68.53899096027538,36.894,5737588.112501246,4557648.718582562
4068,Bytemark Hosting,York,2018-04-10T14:42:03.048128,68.53899096027538,32.641,6222715.692818009,5868393.780494655
10580,aql,Leeds,2018-04-10T15:42:03.608494,88.48071748118944,48.571,5176092.470028468,4517025.67123642
10580,aql,Leeds,2018-04-10T16:42:03.511827,88.48071748118944,37.772,4657408.49609732,5945689.774650149
10580,aql,Leeds,2018-04-10T17:42:03.189250,88.48071748118944,50.989,3918050.4742357708,6060164.242313487
10580,aql,Leeds,2018-04-10T18:42:03.753251,88.48071748118944,44.064,2631628.7962380727,5008276.971052016
10602,Aspire Technology Solutions,Gateshead,2018-04-10T19:42:03.497123,50.827748319535935,92.908,4103702.733329427,5788129.473617437
10580,aql,Leeds,2018-04-10T20:42:03.447498,88.48071748118944,79.667,3313865.288112921,5803160.341853718
4068,Bytemark Hosting,York,2018-04-10T21:42:03.630329,68.53899096027538,62.476,2640267.217958988,4423466.686657913
10580,aql,Leeds,2018-04-10T22:42:04.035902,88.48071748118944,53.734,3994494.2153954287,5908015.938359691
4068,Bytemark Hosting,York,2018-04-10T23:42:03.066400,68.53899096027538,55.052,2658760.5238208943,5904926.735085964
4068,Bytemark Hosting,York,2018-04-11T00:42:05.333072,68.53899096027538,29.776,5598083.039179068,5930200.184057509
10580,aql,Leeds,2018-04-11T01:42:03.230997,88.48071748118944,30.669,8171891.635265166,5874033.189347103
10580,aql,Leeds,2018-04-11T02:42:03.748738,88.48071748118944,32.393,10861405.835766764,5862370.962421621
4068,Bytemark Hosting,York,2018-04-11T03:42:03.907459,68.53899096027538,32.345,5887906.422600474,5848229.930308533
16379,HostYourNet,Middlesbrough,2018-04-11T04:42:03.976793,4.656256850288883,36.843,4362030.346776341,5818904.574016769
4068,Bytemark Hosting,York,2018-04-11T05:42:02.796038,68.53899096027538,34.544,7123895.108910189,5941254.480693701
4068,Bytemark Hosting,York,2018-04-11T06:42:03.440070,68.53899096027538,34.644,5454593.373008893,6137474.053906797
16379,HostYourNet,Middlesbrough,2018-04-11T07:42:03.550668,4.656256850288883,34.108,4615733.4044530485,5937716.708751523
4068,Bytemark Hosting,York,2018-04-11T08:42:03.067102,68.53899096027538,39.146,5020889.849530475,5800710.588156495
10580,aql,Leeds,2018-04-11T09:42:04.019987,88.48071748118944,34.062,6723875.51088477,5857531.054441491
10602,Aspire Technology Solutions,Gateshead,2018-04-11T10:42:03.328722,50.827748319535935,32.859,6476675.51493857,4886794.3977693105
10580,aql,Leeds,2018-04-11T11:42:03.374049,88.48071748118944,34.171,8491461.638695978,4451319.12167714
10580,aql,Leeds,2018-04-11T12:42:02.983672,88.48071748118944,34.571,5587567.968997706,5983569.489497255
16353,ITPS Ltd,Newcastle Upon Tyne,2018-04-11T13:42:02.896267,53.14759360118696,35.256,5738278.166750594,5918303.393508645
10580,aql,Leeds,2018-04-11T14:42:03.249506,88.48071748118944,37.73,3812350.444761941,5899951.682400749
16379,HostYourNet,Middlesbrough,2018-04-11T15:42:02.929947,4.656256850288883,27.611,5815590.242062713,5821901.916665737
10580,aql,Leeds,2018-04-11T16:42:03.461875,88.48071748118944,32.937,8982757.85574219,4415641.872812988
10580,aql,Leeds,2018-04-11T17:42:03.445596,88.48071748118944,30.705,7481483.728547031,6000112.935720547
4068,Bytemark Hosting,York,2018-04-11T18:42:03.442273,68.53899096027538,35.62,5310176.457101988,6050747.049627761
4068,Bytemark Hosting,York,2018-04-11T19:42:03.679641,68.53899096027538,41.02,4400083.353507079,5861319.165127501
10580,aql,Leeds,2018-04-11T20:42:03.563841,88.48071748118944,47.538,3008587.481157179,5871176.233244292
16353,ITPS Ltd,Newcastle Upon Tyne,2018-04-11T21:42:03.681587,53.14759360118696,142.939,1026977.451806129,5713356.247246512
16379,HostYourNet,Middlesbrough,2018-04-11T22:42:03.406747,4.656256850288883,44.353,4432098.573346454,5947286.68587672
4068,Bytemark Hosting,York,2018-04-11T23:42:03.870495,68.53899096027538,33.404,5689122.793543197,5983990.588063629
10602,Aspire Technology Solutions,Gateshead,2018-04-12T00:42:03.729222,50.827748319535935,35.555,6489151.832921816,6011385.395368566
4068,Bytemark Hosting,York,2018-04-12T01:42:03.285613,68.53899096027538,28.302,7347786.223746318,5906431.154469951
4068,Bytemark Hosting,York,2018-04-12T02:42:02.950136,68.53899096027538,29.688,5612013.864483784,6177126.72315518
10580,aql,Leeds,2018-04-12T03:42:03.011539,88.48071748118944,30.949,5418644.777219546,6127205.746243582
10580,aql,Leeds,2018-04-12T04:42:03.261161,88.48071748118944,31.952,6560008.514304296,4892970.921088309
10580,aql,Leeds,2018-04-12T05:42:02.833540,88.48071748118944,30.322,7062399.545565572,5946190.411247858
4068,Bytemark Hosting,York,2018-04-12T06:42:03.199697,68.53899096027538,32.0,6276797.101054971,6101384.948428959
4068,Bytemark Hosting,York,2018-04-12T07:42:03.419505,68.53899096027538,31.065,9917567.726328056,5812562.1471027685
4068,Bytemark Hosting,York,2018-04-12T08:42:03.283074,68.53899096027538,32.099,6254705.130187727,5855489.595066116
16379,HostYourNet,Middlesbrough,2018-04-12T09:42:03.323972,4.656256850288883,28.017,4742908.856701813,6064794.20427229
16379,HostYourNet,Middlesbrough,2018-04-12T10:42:03.369236,4.656256850288883,43.525,4001045.57545793,6105313.703384363
16379,HostYourNet,Middlesbrough,2018-04-12T11:42:03.476312,4.656256850288883,42.202,3650238.0596916326,5150416.362094823
4068,Bytemark Hosting,York,2018-04-12T12:42:03.862829,68.53899096027538,36.078,5186351.1373281665,6100747.439695762
10580,aql,Leeds,2018-04-12T13:42:03.786943,88.48071748118944,38.72,4791864.932911685,5877293.804940061
4068,Bytemark Hosting,York,2018-04-12T14:42:03.605612,68.53899096027538,39.685,6131405.569780666,5931314.11528144
10602,Aspire Technology Solutions,Gateshead,2018-04-12T15:42:03.169668,50.827748319535935,45.11,5075119.067276463,5904195.132173556
16442,Boundless Networks,Leeds,2018-04-12T16:42:03.442310,88.48071748118944,37.951,5006179.377269758,6109988.95892142
4068,Bytemark Hosting,York,2018-04-12T17:42:03.335787,68.53899096027538,77.076,3017699.330760277,5907518.09627788
16442,Boundless Networks,Leeds,2018-04-12T18:42:03.786896,88.48071748118944,30.863,6340550.203197373,4529009.0418323465
16442,Boundless Networks,Leeds,2018-04-12T19:42:03.209063,88.48071748118944,26.693,7258116.63967971,5973494.606629547
16442,Boundless Networks,Leeds,2018-04-12T20:42:04.054153,88.48071748118944,102.957,2954215.300172277,4700410.29242128
16442,Boundless Networks,Leeds,2018-04-12T21:42:03.077224,88.48071748118944,37.899,4720729.3040529685,5816240.819361706
10580,aql,Leeds,2018-04-12T22:42:02.909320,88.48071748118944,33.017,6562740.812004458,4329903.138379892
4068,Bytemark Hosting,York,2018-04-12T23:42:03.581471,68.53899096027538,31.312,5998296.982272692,6009517.178477966
4068,Bytemark Hosting,York,2018-04-13T00:42:03.692099,68.53899096027538,31.225,3585936.0918796826,6027135.370012026
4068,Bytemark Hosting,York,2018-04-13T01:42:03.441186,68.53899096027538,26.87,5746260.545366049,4678632.288480568
10580,aql,Leeds,2018-04-13T02:42:03.084913,88.48071748118944,33.409,8149992.012910059,6031425.737036172
16442,Boundless Networks,Leeds,2018-04-13T03:42:03.373888,35.199709290123835,27.147,10775151.533189047,5785510.866941105
16442,Boundless Networks,Leeds,2018-04-13T04:42:03.062949,35.199709290123835,24.369,8989479.057315264,5979148.458602372
16442,Boundless Networks,Leeds,2018-04-13T05:42:03.630322,35.199709290123835,30.852,8005054.971790838,5909546.347357935
16442,Boundless Networks,Leeds,2018-04-13T06:42:03.338334,35.199709290123835,29.864,8529631.456151413,5900559.508401262
16442,Boundless Networks,Leeds,2018-04-13T07:42:03.306201,35.199709290123835,34.029,4878490.854891876,6057907.2047176855
13227,Exa Networks,Bradford,2018-04-13T08:42:03.619470,48.20853719302397,31.919,5896251.954101317,5982187.770986078
13227,Exa Networks,Bradford,2018-04-13T09:42:03.618042,48.20853719302397,36.851,4818146.860210525,5967490.039946786
16442,Boundless Networks,Leeds,2018-04-13T10:42:02.999283,35.199709290123835,36.494,5405751.987393286,5947224.3814334655
16442,Boundless Networks,Leeds,2018-04-13T12:42:04.269912,35.199709290123835,37.812,6296431.781065077,4416995.536683529
13227,Exa Networks,Bradford,2018-04-13T13:42:03.047200,48.20853719302397,37.301,5787577.11363148,5967457.930168924
16442,Boundless Networks,Leeds,2018-04-13T14:42:02.852338,35.199709290123835,30.749,6662782.885771846,5841101.5385517785
16442,Boundless Networks,Leeds,2018-04-13T15:42:03.218727,35.199709290123835,42.984,6671383.730531174,5909052.933516411
13227,Exa Networks,Bradford,2018-04-13T16:42:03.869539,48.20853719302397,61.111,4206544.21576417,5916080.156871194
13227,Exa Networks,Bradford,2018-04-13T17:42:02.970742,48.20853719302397,37.418,4514487.448296461,5008711.438084016
13227,Exa Networks,Bradford,2018-04-13T18:42:03.253430,48.20853719302397,36.372,4605564.426392275,6039003.940796921
16442,Boundless Networks,Leeds,2018-04-13T19:42:02.887667,35.199709290123835,29.591,6319482.325727708,6011525.075253145
13227,Exa Networks,Bradford,2018-04-13T20:42:03.751965,48.20853719302397,31.602,3536292.892286619,5921106.001286716
16442,Boundless Networks,Leeds,2018-04-13T21:42:03.875834,35.199709290123835,34.499,4185511.6756219864,4435769.902884785
16442,Boundless Networks,Leeds,2018-04-13T22:42:03.192037,35.199709290123835,30.065,7717244.254049876,5847567.482445418
16442,Boundless Networks,Leeds,2018-04-13T23:42:03.670380,35.199709290123835,27.153,6208255.876746778,5855353.207780803
16442,Boundless Networks,Leeds,2018-04-14T00:42:03.438060,35.199709290123835,34.166,7589471.154022968,5876713.848030259
13227,Exa Networks,Bradford,2018-04-14T01:42:03.507681,48.20853719302397,31.069,7412767.6427977625,4542456.546489847
16442,Boundless Networks,Leeds,2018-04-14T02:42:03.298410,35.199709290123835,27.944,7728454.387448999,5806688.248127643
13227,Exa Networks,Bradford,2018-04-14T03:42:03.195162,48.20853719302397,27.253,5142889.003250347,6129432.996106713
13227,Exa Networks,Bradford,2018-04-14T04:42:03.312569,48.20853719302397,32.088,6886268.922673014,4575355.653785062
16442,Boundless Networks,Leeds,2018-04-14T05:42:02.729442,35.199709290123835,23.799,7698178.478344296,4638199.006931191
16442,Boundless Networks,Leeds,2018-04-14T06:42:03.800286,35.199709290123835,37.656,6484098.655016331,5839297.65589052
16442,Boundless Networks,Leeds,2018-04-14T07:42:03.620424,35.199709290123835,32.861,8939725.892561907,5928734.287143063
13227,Exa Networks,Bradford,2018-04-14T08:42:02.956013,48.20853719302397,30.385,6570614.52896493,6002356.863581656
13227,Exa Networks,Bradford,2018-04-14T09:42:03.207175,48.20853719302397,32.657,6365998.18075311,6054820.979494351
13227,Exa Networks,Bradford,2018-04-14T10:42:03.633127,48.20853719302397,32.917,5333663.100268443,4792396.332761167
13227,Exa Networks,Bradford,2018-04-14T11:42:03.403150,48.20853719302397,34.958,6302159.287872732,3531311.6630907897
16442,Boundless Networks,Leeds,2018-04-14T12:42:03.611787,35.199709290123835,30.24,6196046.911225017,5813097.509156003
16442,Boundless Networks,Leeds,2018-04-14T13:42:03.238228,35.199709290123835,32.732,4626675.283278637,5814351.778466645
16442,Boundless Networks,Leeds,2018-04-14T14:42:03.496118,35.199709290123835,32.848,7460451.64450674,5934812.430607315
13227,Exa Networks,Bradford,2018-04-14T15:42:02.809578,48.20853719302397,29.947,4763780.663795168,6044634.1945412215
16442,Boundless Networks,Leeds,2018-04-14T16:42:03.098000,35.199709290123835,25.018,7533309.746219997,5910642.44118248
16442,Boundless Networks,Leeds,2018-04-14T17:42:03.263295,35.199709290123835,24.515,8956056.369842082,5937620.770965878
16442,Boundless Networks,Leeds,2018-04-14T18:42:03.683019,35.199709290123835,28.262,6618150.6974732075,5867598.357403129
16442,Boundless Networks,Leeds,2018-04-14T19:42:03.697296,35.199709290123835,33.406,6382285.268746658,5971649.552201746
13227,Exa Networks,Bradford,2018-04-14T20:42:03.533570,48.20853719302397,35.302,5060846.244527276,4148777.3863497707
13227,Exa Networks,Bradford,2018-04-14T21:42:03.113903,48.20853719302397,29.388,5573456.796184272,5821035.71325091
13227,Exa Networks,Bradford,2018-04-14T22:42:03.175539,48.20853719302397,31.032,8230339.347542279,5863035.292741701
13227,Exa Networks,Bradford,2018-04-14T23:42:03.291082,48.20853719302397,35.812,8428911.58665221,5792592.452631172
16442,Boundless Networks,Leeds,2018-04-15T00:42:03.650554,35.199709290123835,35.829,6407735.39079335,4088416.466339934
16442,Boundless Networks,Leeds,2018-04-15T01:42:03.448710,35.199709290123835,30.39,7052262.647524543,5923178.46446893
16442,Boundless Networks,Leeds,2018-04-15T02:42:03.587403,35.199709290123835,27.344,6551761.22270438,5838243.79396793
16442,Boundless Networks,Leeds,2018-04-15T03:42:03.440801,35.199709290123835,27.305,7222864.007957362,5864034.321045283
16442,Boundless Networks,Leeds,2018-04-15T04:42:03.031818,35.199709290123835,27.823,10767531.064260125,5901742.532653423
16442,Boundless Networks,Leeds,2018-04-15T05:42:03.649279,35.199709290123835,25.749,7771073.611988521,5981056.082442119
16442,Boundless Networks,Leeds,2018-04-15T06:42:03.377200,35.199709290123835,29.268,7347936.601026636,5964965.836725441
16442,Boundless Networks,Leeds,2018-04-15T07:42:03.182185,35.199709290123835,34.024,6609250.556650201,5902355.986076463
16442,Boundless Networks,Leeds,2018-04-15T08:42:03.635403,35.199709290123835,27.084,7159751.44987623,5929219.920935796
16442,Boundless Networks,Leeds,2018-04-15T09:42:03.860327,35.199709290123835,33.068,3878691.377610473,4627184.94354954
16442,Boundless Networks,Leeds,2018-04-15T10:42:03.208281,35.199709290123835,33.92,5848158.5236613555,5861927.436705484
16442,Boundless Networks,Leeds,2018-04-15T11:42:03.207693,35.199709290123835,39.175,3466822.0908620083,6144443.1897213105
16442,Boundless Networks,Leeds,2018-04-15T12:42:03.408745,35.199709290123835,37.546,3754620.6234891377,5763479.744775794
16442,Boundless Networks,Leeds,2018-04-15T13:42:03.741797,35.199709290123835,72.211,4430534.4118189085,5937334.730965404
16442,Boundless Networks,Leeds,2018-04-15T14:42:03.455040,35.199709290123835,28.252,6570907.906343144,4767817.73691779
4068,Bytemark Hosting,York,2018-04-15T15:42:03.950056,0.9544322906750575,43.586,4956010.465215587,4714202.40285122
16442,Boundless Networks,Leeds,2018-04-15T16:42:02.911562,35.199709290123835,45.046,5164644.778891179,5930521.59242503
16442,Boundless Networks,Leeds,2018-04-15T17:42:03.724833,35.199709290123835,50.807,3940245.9883602383,5611901.423015382
4068,Bytemark Hosting,York,2018-04-15T18:42:04.020623,0.9544322906750575,42.468,3156488.4735188466,5482708.893372393
16442,Boundless Networks,Leeds,2018-04-15T19:42:04.029860,35.199709290123835,38.318,4129941.3261945713,4713857.924638131
4068,Bytemark Hosting,York,2018-04-15T20:42:03.710762,0.9544322906750575,98.094,1396452.2168743173,3908476.3410490407
13227,Exa Networks,Bradford,2018-04-15T21:42:03.723420,48.20853719302397,131.29,3522862.6117541967,5848225.412828486
16442,Boundless Networks,Leeds,2018-04-15T22:42:03.367130,35.199709290123835,29.292,8800404.89983836,5897629.669183592
13227,Exa Networks,Bradford,2018-04-15T23:42:03.018537,48.20853719302397,28.39,6794194.723980566,5910715.625878065
16442,Boundless Networks,Leeds,2018-04-16T00:42:03.138387,35.199709290123835,27.122,6499345.033153401,5910955.850763171
16442,Boundless Networks,Leeds,2018-04-16T01:42:03.079740,35.199709290123835,26.56,8097894.4113539085,4655653.969774214
14719,Legend Telecom,Bradford,2018-04-16T02:42:03.119246,48.20853719302397,38.543,10188393.465691343,4504409.942561726
13227,Exa Networks,Bradford,2018-04-16T03:42:03.308362,48.20853719302397,31.579,7661748.616292142,5915255.466740665
13227,Exa Networks,Bradford,2018-04-16T04:42:03.603723,48.20853719302397,33.662,7548590.302550866,5885645.062519078
16442,Boundless Networks,Leeds,2018-04-16T05:42:03.234685,35.199709290123835,27.832,9414869.355982255,4650309.017914389
4068,Bytemark Hosting,York,2018-04-16T06:42:03.639591,0.9544322906750575,36.34,5632847.822134652,5914488.500011312
16442,Boundless Networks,Leeds,2018-04-16T07:42:02.903151,35.199709290123835,27.459,4903990.578924051,5087097.649634304
4068,Bytemark Hosting,York,2018-04-16T08:42:03.483466,0.9544322906750575,41.668,6076181.757697122,5902603.814417649
16442,Boundless Networks,Leeds,2018-04-16T09:42:02.901632,35.199709290123835,34.783,5030624.549518631,5975190.673121317
13227,Exa Networks,Bradford,2018-04-16T10:42:03.154633,48.20853719302397,35.147,4887541.054974838,5831412.774957758
13227,Exa Networks,Bradford,2018-04-16T11:42:03.373821,48.20853719302397,34.63,4836326.277294637,5946155.174881894
16442,Boundless Networks,Leeds,2018-04-16T12:42:03.143992,35.199709290123835,28.391,5411529.095681346,5989464.184460256
14719,Legend Telecom,Bradford,2018-04-16T13:42:03.387841,48.20853719302397,57.053,4130553.793530388,5863731.840286838
13227,Exa Networks,Bradford,2018-04-16T14:42:03.332903,48.20853719302397,32.758,5975342.111518218,5838978.940609215
16442,Boundless Networks,Leeds,2018-04-16T15:42:03.615648,35.199709290123835,33.614,4719346.96113009,6023061.765686077
16442,Boundless Networks,Leeds,2018-04-16T16:42:03.078182,35.199709290123835,40.078,5584013.65540635,5892054.571618249
16442,Boundless Networks,Leeds,2018-04-16T17:42:03.152189,35.199709290123835,30.012,7224014.147267811,5937259.954342259
16442,Boundless Networks,Leeds,2018-04-16T18:42:03.375881,35.199709290123835,27.295,5830239.280292973,5895931.644967026
10580,aql,Leeds,2018-04-16T19:42:03.123592,35.199709290123835,37.475,5793212.279509853,4462696.796110216
13227,Exa Networks,Bradford,2018-04-16T20:42:03.776932,48.20853719302397,36.433,5806127.254807735,4400977.628814181
16442,Boundless Networks,Leeds,2018-04-16T21:42:03.306637,35.199709290123835,34.815,5346956.663750983,4271824.970702842
16442,Boundless Networks,Leeds,2018-04-16T22:42:02.928918,35.199709290123835,29.518,5255467.651778218,5152636.209395116
16442,Boundless Networks,Leeds,2018-04-16T23:42:03.145780,35.199709290123835,29.341,7153534.270392683,5873038.885809912
16442,Boundless Networks,Leeds,2018-04-17T00:42:03.264648,35.199709290123835,24.668,7480805.716479186,5913989.334852547
16442,Boundless Networks,Leeds,2018-04-17T01:42:03.712531,35.199709290123835,23.084,9774857.335213749,5798835.787183411
13227,Exa Networks,Bradford,2018-04-17T02:42:03.699552,48.20853719302397,28.221,7115740.019650104,6039329.515080716
16442,Boundless Networks,Leeds,2018-04-17T03:42:03.312123,35.199709290123835,29.221,7707554.643036947,4820294.489456226
13227,Exa Networks,Bradford,2018-04-17T04:42:03.068935,48.20853719302397,32.487,7096021.429909632,5961707.314472453
16442,Boundless Networks,Leeds,2018-04-17T05:42:03.223770,35.199709290123835,30.68,5635508.213686015,4776252.587165364
16442,Boundless Networks,Leeds,2018-04-17T06:42:04.057686,35.199709290123835,100.284,2151881.687797335,4088626.077516045
17449,razorblue,Leeds,2018-04-17T07:42:03.194716,35.199709290123835,48.867,3146674.6954198517,4863805.150412184
16442,Boundless Networks,Leeds,2018-04-17T08:42:03.750742,35.199709290123835,39.193,3958131.839663071,4487487.920562659
17449,razorblue,Leeds,2018-04-17T09:42:02.850613,35.199709290123835,68.039,4389991.004283685,5913400.369347286
13227,Exa Networks,Bradford,2018-04-17T10:42:03.574551,48.20853719302397,44.825,6199432.4176361915,5887601.418330484
13227,Exa Networks,Bradford,2018-04-17T11:42:03.225436,48.20853719302397,36.859,5462803.686123054,4504259.77231283
13227,Exa Networks,Bradford,2018-04-17T12:42:04.035566,48.20853719302397,38.318,4632050.681449502,4777056.718059336
13227,Exa Networks,Bradford,2018-04-17T13:42:02.906228,48.20853719302397,42.325,3546641.5506356787,5904159.136089755
10580,aql,Leeds,2018-04-17T14:42:03.191322,35.199709290123835,57.169,4161791.7751956806,5788307.793191582
10580,aql,Leeds,2018-04-17T15:42:02.988245,35.199709290123835,51.738,3782217.02347694,5923808.538245975
13227,Exa Networks,Bradford,2018-04-17T16:42:03.600781,48.20853719302397,57.392,4425747.1789588565,4935216.673981254
13227,Exa Networks,Bradford,2018-04-17T17:42:02.959650,48.20853719302397,34.296,6022853.118900449,5698007.022805163
13227,Exa Networks,Bradford,2018-04-17T18:42:05.608684,48.20853719302397,295.483,1045632.2988905327,3510721.4001499033
13227,Exa Networks,Bradford,2018-04-17T19:42:03.684476,48.20853719302397,38.519,6141252.777526204,5899198.1294067195
17449,razorblue,Leeds,2018-04-17T20:42:03.565477,35.199709290123835,40.779,4120939.9669848303,5914958.035127308
4068,Bytemark Hosting,York,2018-04-17T21:42:03.466236,0.9544322906750575,40.527,5361591.883708557,5903054.565729671
17449,razorblue,Leeds,2018-04-17T22:42:03.287062,35.199709290123835,49.925,3601733.795739387,5921172.105977268
13227,Exa Networks,Bradford,2018-04-17T23:42:03.853493,48.20853719302397,39.269,5366953.190797051,6100633.775718185
13227,Exa Networks,Bradford,2018-04-18T00:42:03.469304,48.20853719302397,31.787,7297074.711900345,6118683.299897722
13227,Exa Networks,Bradford,2018-04-18T01:42:03.649349,48.20853719302397,32.265,5864753.182213396,5944683.143506844
16442,Boundless Networks,Leeds,2018-04-18T02:42:03.535586,35.199709290123835,26.424,5405388.097863404,5858903.140668841
16442,Boundless Networks,Leeds,2018-04-18T03:42:03.574387,35.199709290123835,28.504,8705331.437224694,5874315.414559255
16442,Boundless Networks,Leeds,2018-04-18T04:42:03.752404,35.199709290123835,35.032,5682312.429711277,6144959.440884979
13227,Exa Networks,Bradford,2018-04-18T05:42:03.316409,48.20853719302397,29.016,7459712.146624375,5781287.139940587
13227,Exa Networks,Bradford,2018-04-18T06:42:03.185260,48.20853719302397,31.829,6299603.17440957,4604514.077186973
16442,Boundless Networks,Leeds,2018-04-18T07:42:03.787007,35.199709290123835,36.933,6245603.490302665,5962627.677105402
Cannot retrieve speedtest configuration
16442,Boundless Networks,Leeds,2018-04-18T09:42:02.934839,35.199709290123835,41.302,5743562.661174588,5895260.320028839
16442,Boundless Networks,Leeds,2018-04-18T10:42:03.589155,35.199709290123835,40.655,5941030.034034324,4046629.240615674
16442,Boundless Networks,Leeds,2018-04-18T11:42:03.792320,35.199709290123835,41.556,5122848.362907187,5772301.857463022
16442,Boundless Networks,Leeds,2018-04-18T12:42:03.637738,35.199709290123835,48.773,3904901.078513018,5311562.35061144
16442,Boundless Networks,Leeds,2018-04-18T13:42:03.771468,35.199709290123835,32.606,7533469.588388935,4995677.553687239
16442,Boundless Networks,Leeds,2018-04-18T14:42:03.512617,35.199709290123835,32.064,7288298.178019228,4472252.306287073
16442,Boundless Networks,Leeds,2018-04-18T15:42:03.756221,35.199709290123835,27.224,4583458.277936094,6020977.526663414
13227,Exa Networks,Bradford,2018-04-18T16:42:03.132722,48.20853719302397,41.193,3779952.8141334415,4058647.375175226
16442,Boundless Networks,Leeds,2018-04-18T17:42:03.651678,35.199709290123835,37.645,5020268.946618773,4781264.602825892
13227,Exa Networks,Bradford,2018-04-18T18:42:03.207496,48.20853719302397,46.248,6795749.461426792,5926816.036315037
10580,aql,Leeds,2018-04-18T19:42:02.887189,35.199709290123835,36.164,6104902.072674225,4588125.446742276
16442,Boundless Networks,Leeds,2018-04-18T20:42:04.755995,35.199709290123835,177.816,1601283.4506727695,4251784.410223845
16442,Boundless Networks,Leeds,2018-04-18T21:42:03.217202,35.199709290123835,29.749,2442400.339550036,5858067.951763803
16442,Boundless Networks,Leeds,2018-04-18T22:42:03.492877,35.199709290123835,30.927,5659869.574449657,5759274.915615691
